match_keyword,standard_product_name,brand,product_group,main_ingredient,category_major,category_middle,category_sub,classification_source,classification_score,manual_lock,review_status,enabled,admin_action,admin_updated_at,note
[닥터린] 콘드로이친 1200 콘레이티+MBP+K2 12개월분+비타민K2 2개월분,닥터린 콘드로이친 1200 콘레이티 +MBP,닥터린,당류가공품,콘드로이친,일반식품,당류,당류가공품,,,Y,confirmed,Y,update_product,2026-09-01T09:12:31+09:00,
콘드로이친1,닥터린 콘드로이친 1200 콘레이티 +MBP,닥터린,당류가공품,콘드로이친,일반식품,당류,당류가공품,,,Y,confirmed,Y,update_product,2026-09-01T09:12:31+09:00,
닥터린 파비플로라x알파CD 12박스+6박스(방송에서만 6박스 더) 총 18박스(252포),닥터린 파비플로라 x 알파CD,닥터린,액상차,파비플로라,,,,,,,confirmed,Y,create_new,2026-08-25T12:00:15+09:00,
[닥터린] ☆방송에서만![12+6박스] 닥터린 파비플로라X알파CD 18박스(1박스:20gX14포),닥터린 파비플로라 x 알파CD,닥터린,액상차,파비플로라,,,,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T16:24:41+09:00,
"[12+6박스]닥터린 하이퍼셀 대마종자유 (1,250mg X 30캡슐 X 18박스)",닥터린 하이퍼셀 대마종자유,닥터린,기타식용유지가공품,대마종자유,,,,,,,confirmed,Y,link_existing,2026-08-26T16:09:19+09:00,
닥터린 하이퍼셀 대마종자유 6개월분,닥터린 하이퍼셀 대마종자유,닥터린,기타식용유지가공품,대마종자유,,,,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-08-31T14:58:08+09:00,
담가온 국내산 포기김치 10kg,담가온 포기김치,담가온,김치,김치,,,,,,,confirmed,Y,create_new,2026-08-25T11:48:26+09:00,
담백한 베지밀 A 검은콩두유 190ml*80팩 | 원산지 : 상품정보 참조,담백한 베지밀 A 검은콩두유,베지밀,가공두유,두유,,,,,,,confirmed,Y,create_new,2026-08-25T11:40:49+09:00,
[대상웰라이프] ★반값세일+갈바닉 한정수량★ 메타볼릿 다이어트 9박스 + EMS 갈바닉 마사지기,대상 메타볼릿 다이어트,메타볼릿,레몬버베나추출물등복합물(티에뜨레),레몬버베나추출물등복합물(티에뜨레),건강식품,개별인정형원료,레몬버베나추출물등복합물(티에뜨레),manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:45:06+09:00,
[방송에서만 8주분 더] 대원제약 모발콜라겐 3X 총 32주분,대원제약 모발콜라겐 3x,대원제약,저분자콜라겐펩타이드(제2023-33호),저분자콜라겐펩타이드(제2023-33호),건강식품,개별인정형원료,저분자콜라겐펩타이드(제2023-33호),,,Y,confirmed,Y,update_product,2026-08-31T17:32:02+09:00,
[초특가] 대원제약 아스타잔틴 루테인지아잔틴(아스타루지) 20개월분 + 저압냄비,대원제약 아스타루지,대원제약,루테인지아잔틴복합추출물,루테인,건강식품,개별인정형원료,루테인지아잔틴복합추출물,,,Y,confirmed,Y,update_product,2026-09-01T10:23:51+09:00,
대원제약 아스타잔틴 루테인지아잔틴 저압냄비,대원제약 아스타잔틴 루테인지아잔틴 저압냄비,대원제약,건강식품/눈건강,루테인/카로티노이드,,,,,,,확정,Y,,,반복 2회 / 제목형태 1종 / 신뢰도 보통
엔씨나스  유기농 엑스트라버진 올리브오일 1병,대원제약 엔씨나스 드 몬테 퀸또 유기농 엑스트라버진 올리브오일,엔씨나스,올리브유,올리브유,,,,,,,confirmed,Y,create_new,2026-08-25T18:03:27+09:00,
▽ 대원헬스 마그네슘킹 6박스,▽ 대원헬스 마그네슘킹 6박스,,,,,,,,,,확인필요,N,,,2026-08-23 신규 자동등록 · 대시보드에서 확정/병합/제외 필요
대원헬스 아스타 루지,대원헬스 아스타 루지,대원헬스,건강식품/눈건강,루테인/카로티노이드,,,,,,,확정,Y,,,반복 3회 / 제목형태 2종 / 신뢰도 높음
대원헬스 혈당파이터,대원헬스 혈당파이터,대원헬스,건강식품/혈당관리,,,,,,,,확정,Y,,,반복 3회 / 제목형태 2종 / 신뢰도 높음
"[대천김] ★방송에서만★ 대천김 곱창캔김 12캔, 김자반볶음 1봉",대천김 곱창김,대천김,가공김(조미김 또는 구운김),김,일반식품,수산가공식품류,가공김(조미김 또는 구운김),,,Y,confirmed,Y,update_product,2026-08-31T15:26:55+09:00,
더미식장인라면1,더미식 장인라면,더미식,건면,라면,,,,,,,confirmed,Y,create_new,2026-08-25T11:11:02+09:00,
솔잎새우추젓,더젓갈 솔잎 새우추젓,더젓갈,젓갈,더젓갈,일반식품,수산가공식품류,젓갈,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:25:23+09:00,
[농할] 국내산 경북 햇 아삭이복숭아 5kg / 총 21∼25과 [방송에서만 이가격],더함프레시 경북 햇 아삭이복숭아,더함프레시,복숭아,복숭아,신선식품,농산물,복숭아,,,Y,confirmed,Y,update_product,2026-08-31T15:29:44+09:00,
그린 아세로라 C,데이즈온 그린 아세로라 C,데이즈온,과채가공품,아세로라,,,,,,,confirmed,Y,update_product,2026-08-24T17:05:35+09:00,반복 3회 / 제목형태 1종 / 신뢰도 높음
데이즈온 그린 아세로라C 텀블러1개,데이즈온 그린 아세로라C 텀블러1개,데이즈온,건강식품/비타민,아세로라,,,,,,,확정,Y,,,반복 2회 / 제목형태 1종 / 신뢰도 보통
데이즈온 파라다이스그레인,데이즈온 파라다이스그레인,데이즈온,다이어트/건강식품,곡물,,,,,,,확정,Y,,,반복 4회 / 제목형태 1종 / 신뢰도 높음
(방송에서만) 데이즈온 파라다이스 그레인 버닝 9박스(18주분) + 알파CD 젤리1박스,데이지온 파라다이스 그레인 버닝,데이지온,과채가공품,그레인,,,,,,,confirmed,Y,update_product,2026-08-26T16:10:03+09:00,
[8/2 알파CD젤리] 데이즈온 파라다이스 그레인 버닝 총 9박스 (18주분)+알파CD 탱글 젤리 2박스 사은품,데이지온 파라다이스 그레인 버닝,데이지온,과채가공품,그레인,,,,,,,confirmed,Y,update_product,2026-08-26T16:10:03+09:00,
[방송에서만]파라다이스 그레인 버닝 6+3박스(700mg*28정*9박스/18주분) | 원산지 : 상품정보 참조,데이지온 파라다이스 그레인 버닝,데이지온,과채가공품,그레인,,,,,,,confirmed,Y,update_product,2026-08-26T16:10:03+09:00,
파라다이스그레인버닝,데이지온 파라다이스 그레인 버닝,데이지온,과채가공품,그레인,,,,,,,confirmed,Y,update_product,2026-08-26T16:10:03+09:00,
파라다이스그레인버닝 3박스,데이지온 파라다이스 그레인 버닝,데이지온,과채가공품,그레인,,,,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-08-31T17:29:40+09:00,
히트상품 앵콜방송1부,데이지온 파라다이스 그레인 버닝,데이지온,과채가공품,그레인,,,,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-08-26T17:39:27+09:00,
덴프스 LGG 덴마크 유산균이야기,덴프스 덴마크 유산균 이야기,덴프스,유산균,유산균,,,,,,,확정,Y,,,표준명 통합: 덴프스 덴마크 유산균 이야기 | 반복 3회 / 제목형태 2종 / 신뢰도 높음
덴프스 덴마크 유산균 이야기,덴프스 덴마크 유산균 이야기,덴프스,유산균,유산균,,,,,,,확정,Y,,,반복 2회 / 제목형태 2종 / 신뢰도 보통
덴프스 트루바이타민 올인원,덴프스 트루바이타민 올인원,덴프스,비타민,비타민,건강식품,영양성분,비타민,,,Y,confirmed,Y,update_product,2026-08-31T17:40:59+09:00,반복 2회 / 제목형태 1종 / 신뢰도 보통
덴프스 트루바이타민 올인원 멀티비타민 루테인 밀크씨슬,덴프스 트루바이타민 올인원,덴프스,비타민,비타민,건강식품,영양성분,비타민,,,Y,confirmed,Y,update_product,2026-08-31T17:40:59+09:00,
"도미솔김치 포기 8.5kg+열무2kg+총각2kg+깻잎1kg(총4종,13.5kg)",도미솔김치 포기,도미솔김치,김치,김치,,,,,,,confirmed,Y,create_new,2026-08-25T16:09:13+09:00,
도투락 프리메로 야생 빌베리 퓨레,도투락 프리메로 야생 빌베리 퓨레,프리메로,기타 식품,,,,,,,,확정,Y,,,반복 2회 / 제목형태 2종 / 신뢰도 보통
[목주름콜라겐] 최신상 더마콜라겐 시그니처RN 10+3박스,라이필 더마콜라겐 시그니처 RN,라이필,저분자콜라겐펩타이드NS,저분자콜라겐펩타이드NS,건강식품,개별인정형원료,저분자콜라겐펩타이드NS,,,Y,confirmed,Y,update_product,2026-08-31T14:48:47+09:00,
락토핏 코어맥스 복부 마사지기,락토핏 코어맥스 복부 마사지기,락토핏,기타 식품,,,,,,,,확정,Y,,,반복 2회 / 제목형태 1종 / 신뢰도 보통
[리뉴얼] 레드플러스청양구기자17통+스푼5개_R,레드플러스 청양구기자 발효농축분말,GBMS,기타가공품,구기자,,,,,,,confirmed,Y,create_new,2026-08-25T11:22:59+09:00,
(방송에서만)레이델 폴리코사놀 5 18박스(18개월분),레이델 폴리코사놀5,레이델,폴리코사놀-사탕수수왁스알코올,폴리코사놀,건강식품,개별인정형원료,폴리코사놀-사탕수수왁스알코올,,,Y,confirmed,Y,update_product,2026-08-31T16:29:56+09:00,
폴리코사놀5,레이델 폴리코사놀5,레이델,폴리코사놀-사탕수수왁스알코올,폴리코사놀,건강식품,개별인정형원료,폴리코사놀-사탕수수왁스알코올,,,Y,confirmed,Y,update_product,2026-08-31T16:29:56+09:00,반복 3회 / 제목형태 2종 / 신뢰도 높음
D_미녀의 석류 콜라겐 (25g) 8박스 총 200포,로지나 미녀의 석류 콜라겐,로지나,캔디류,석류,일반식품,"과자류, 빵류 또는 떡류",캔디류,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T17:16:19+09:00,
미녀의 석류 콜라겐 8박스(총200포),로지나 미녀의 석류 콜라겐,로지나,캔디류,석류,일반식품,"과자류, 빵류 또는 떡류",캔디류,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:13:19+09:00,
[오제끄] ★롯데단독/비누30알★[황토비누8월특별패키지]오제끄 오색황토 비누 총 30개 + 거품망 3개 + 황토팩 120g,★롯데 /비누30알★ 오제끄 오색황토 비누 총 30개 + 거품망 3개 + 황토팩 120g,,,,,,,manual_admin,1.000,Y,exclude,N,exclude_alias,2026-09-01T17:25:59+09:00,
"[은나노스텝] ★롯데단독 최대용량★[더블] 은나노스텝  파인오일 다용도 500mlx2통 + 다용도 리필용 1,000mlx7통","[은나노스텝] ★롯데단독 최대용량★[더블] 은나노스텝  파인오일 다용도 500mlx2통 + 다용도 리필용 1,000mlx7통",,,,,,,,,,exclude,N,exclude_alias,2026-08-25T17:50:19+09:00,
리고땅콩스프레드1,리고 땅콩버터,리고,땅콩버터,땅콩버터,,,,,,,confirmed,Y,create_new,2026-08-25T17:23:42+09:00,
"(방송에서만 50％세일/최다구성) 리즐온 아보카도 엑스트라버진 오일 9+1, 10병",리즐온 엑스트라버진 아보카도오일,리즐온,기타식물성유지,아보카도유,,,,,,,confirmed,Y,create_new,2026-08-25T16:04:43+09:00,
[링티] 링티 액티브 프로 8박스(11g*10포*8박스)+원형보틀 500ml 1개+사각보틀  500ml 1개,링티 엑티브 프로,링티,비타민,비타민,건강식품,영양성분,비타민,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T16:15:26+09:00,
[링티] ☆방송 중에만 반값세일☆링티 액티브 프로 5박스(11g*10포*5박스)+원형보틀 500ml 1개+사각보틀  500ml 1개,링티 엑티브 프로,링티,비타민,비타민,건강식품,영양성분,비타민,,,Y,confirmed,Y,update_product,2026-08-31T15:24:54+09:00,
액티브 프로 11박스 +보틀2개,링티 엑티브 프로,링티,비타민,비타민,건강식품,영양성분,비타민,,,Y,confirmed,Y,update_product,2026-08-31T15:24:54+09:00,
[50% SALE] 액티브 프로 11박스 + 보틀2개 + 수분콜라겐,링티 엑티브 프로,링티,비타민,비타민,건강식품,영양성분,비타민,,,Y,confirmed,Y,update_product,2026-08-31T15:24:54+09:00,
[50% SALE] 액티브 프로 12박스+보틀2개+수분콜라겐,링티 엑티브 프로,링티,비타민,비타민,건강식품,영양성분,비타민,,,Y,confirmed,Y,update_product,2026-08-31T15:24:54+09:00,
[반값세일] 닥터에이드 폴란드 유기농 컬리케일 100 * 15박스,마인드7 닥터에이드 유기농 컬리케일 100%,마인드7,과채가공품,컬리케일,일반식품,농산가공식품류,과채가공품,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:28:21+09:00,
만복이_어육바,만복이 돼지감자어육바,만복이,기타어육가공품,어묵,,,,,,,confirmed,Y,create_new,2026-08-25T11:16:16+09:00,
불닭발1,맛집야식당 직화무뼈불닭발,맛집야식당,즉석조리식품,닭발,,,,,,,confirmed,Y,create_new,2026-08-25T16:14:46+09:00,
메이필드 호텔 LA갈비,메이필드 호텔 LA갈비,메이필드호텔,육류/갈비,소고기,,,,,,,확정,Y,,,반복 5회 / 제목형태 1종 / 신뢰도 높음
명가꽈배기1,명가꽈배기,명가꽈배기,과자,꽈배기,,,,,,,confirmed,Y,create_new,2026-08-25T11:20:55+09:00,
명미당 인기떡 6종세트 (90개+5개 추가),명미당떡,명미당,떡류,떡,일반식품,"과자류, 빵류 또는 떡류",떡류,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T17:03:03+09:00,
손질통오징어1,명진 손질통오징어,명진,기타수산물가공품,오징어,,,,,,,confirmed,Y,create_new,2026-08-25T17:55:05+09:00,
[방송에서만] 무엘올리바 엑스트라 버진 올리브 오일 500ml 5병  + 쇼핑백 3장,모엘올리바 엑스트라버진 올리브오일,무엘올리바,올리브유,올리브유,,,,,,,confirmed,Y,link_existing,2026-08-25T18:00:07+09:00,
[초특가] 무엘올리바 엑스트라버진 올리브오일 500ML 5병 | 원산지 : 상품정보 참조,모엘올리바 엑스트라버진 올리브오일,무엘올리바,올리브유,올리브유,,,,,,,confirmed,Y,create_new,2026-08-25T15:58:44+09:00,
[국내산 오리]목우촌 연잎숙성 훈제오리 150g x 13팩,목우촌 연잎숙성 훈제오리,목우촌,햄,오리,일반식품,식육가공품 및 포장육,햄,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T17:24:03+09:00,
무배당 흥국생명 오튼튼 건강보험_One,무배당 흥국생명 오튼튼 건강보험_One,,,,,,,,,,exclude,N,exclude_alias,2026-08-25T16:28:49+09:00,2026-08-24 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
문은희 속초 명태회무침 400g 3통,문은희 속초 명태회무침,문은희,양념젓갈,명태,,,,,,,confirmed,Y,create_new,2026-08-25T11:41:40+09:00,
☆뮤코다당특별구성 대원헬스 관절연골엔 소연골 콘드로이친 뮤코다당단백 1200 8박스+오메가파이터 2박스,☆뮤코다당특별구성 대원헬스 관절연골엔 소연골 콘드로이친 뮤코다당단백 1200 8박스+오메가파이터 2박스,,,,,,,,,,확인필요,N,,,2026-08-23 신규 자동등록 · 대시보드에서 확정/병합/제외 필요
[미도원]100프로 제주산 메밀면세트 (메밀면 150g x 13팩 + 냉면육수 350g x 8팩 + 귤림양념장 50g x 5팩),미도원 제주순수메일,미도원,숙면,메밀,,,,,,,confirmed,Y,create_new,2026-08-25T18:11:23+09:00,
[오세득 셰프] 바다본가 메로구이 세트 120g x 10팩 + 소스 230g x 2병,바다본가 메로구이,바다본가,기타수산물,메로,일반식품,수산가공식품류,기타수산물가공품,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T17:27:03+09:00,
[바다소풍]완도 대왕특대 참전복 15미(마리당 110g이상),바다소풍 대왕특대 참전복,바다소풍,기타수산물가공품,전복,,,,,,,confirmed,Y,create_new,2026-08-25T15:57:01+09:00,
완도 활전복 1,바다소풍 대왕특대 참전복,바다소풍,기타수산물가공품,전복,,,,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T17:21:35+09:00,
바다원 5일장쥐포 140장 (10장 14팩),바다원 5일장쥐포,바다원,조미건어포,쥐포,일반식품,수산가공식품류,조미건어포,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T11:18:06+09:00,
구룡포마른오징어1,바다장터 구룡포 마른 오징어 대사이즈,바다장터,오징어,오징어,신선식품,수산물,오징어,,,Y,confirmed,Y,update_product,2026-08-31T17:55:46+09:00,
[바닷가]국내산 특대사이즈 자연산 반건조 손질 통민어 300g x 10팩,바닷가 국내산 자연산 반건조 손질 통민어,바닷가,기타수산물가공품,민어,,,,,,,confirmed,Y,create_new,2026-08-25T17:41:03+09:00,
[조윤주패키지] 리얼테인 셀리뉴 퍼스트 에센스 180ml * 4통 + (포토리뷰시) 셀리뉴 스프레이 30ml 증정,바이오플러스 리얼테인 셀리뉴,,,,,,,,,,exclude,N,exclude_alias,2026-08-25T13:33:19+09:00,
박미선의 손질전복 20팩(손질 전 80g이상 특대사이즈 전복 엄선),박미선의 냉동전복,박미선,전복,전복,신선식품,수산물,전복,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T10:44:23+09:00,
[1팩더!]박연경의 한우 도가니탕700g*11팩,박연경의 한우 특 도가니탕,박연경,식육추출가공품,도가니탕,,,,,,,confirmed,Y,create_new,2026-08-25T17:42:00+09:00,
